claim_id,account_id,claim_date,promo_type,claim_amount,payout_upi_id,split
CLM0017184,ACC014307,2026-06-13 03:20:05,reload_offer,32.41,tbera997@paytm,train
CLM0017185,ACC014307,2026-06-26 12:08:50,signup_bonus,37.78,tbera997@paytm,train
CLM0017186,ACC014307,2026-05-29 06:25:20,cashback_offer,40.95,tbera997@paytm,train
CLM0017187,ACC014307,2026-06-06 14:10:30,referral_bonus,40.95,tbera997@paytm,train
CLM0017188,ACC014310,2026-06-17 23:56:25,referral_bonus,35.0,mahika77478@oksbi,train
CLM0017189,ACC014311,2026-08-19 02:20:40,reload_offer,28.7,faras66512@oksbi,train
CLM0017190,ACC014311,2026-10-01 05:45:23,referral_bonus,73.83,faras66512@oksbi,test
CLM0017191,ACC014312,2026-11-29 06:51:38,cashback_offer,5.08,alka10734@okaxis,test
CLM0017192,ACC014312,2026-11-29 06:18:33,cashback_offer,79.1,alka10734@okaxis,test
CLM0017193,ACC014314,2026-08-28 05:29:25,reload_offer,20.28,rsathe276@okicici,train
CLM0017194,ACC014315,2026-02-20 15:56:10,reload_offer,13.65,dev92148@okaxis,train
CLM0017195,ACC014317,2026-05-01 08:23:35,signup_bonus,8.75,bennikita19@oksbi,train
CLM0017196,ACC014317,2026-05-05 20:19:24,reload_offer,768.93,bennikita19@oksbi,train
CLM0017197,ACC014319,2026-10-28 21:42:20,signup_bonus,17.15,eeshakohli237@paytm,test
CLM0017198,ACC014319,2026-10-11 17:20:23,reload_offer,10.24,eeshakohli237@paytm,test
CLM0017199,ACC014319,2026-10-10 17:01:04,signup_bonus,36.38,eeshakohli237@paytm,test
CLM0017200,ACC014320,2026-02-19 09:24:09,signup_bonus,10.83,ghosekala445@okhdfcbank,train
CLM0017201,ACC014320,2026-04-06 02:34:36,reload_offer,12.58,ghosekala445@okhdfcbank,train
CLM0017202,ACC014321,2026-03-28 14:54:44,referral_bonus,10.15,rtara206@oksbi,train
CLM0017203,ACC014321,2026-02-17 12:39:54,referral_bonus,20.28,rtara206@oksbi,train
CLM0017204,ACC014321,2026-03-06 16:15:12,signup_bonus,8.57,rtara206@oksbi,train
CLM0017205,ACC014322,2026-06-13 01:10:07,cashback_offer,16.78,akala929@okicici,train
CLM0017206,ACC014323,2026-04-28 18:56:36,cashback_offer,37.78,aarav29653@oksbi,train
CLM0017207,ACC014325,2026-10-21 08:42:19,cashback_offer,40.95,ozaodika236@ybl,test
CLM0017208,ACC014326,2026-10-18 19:56:44,reload_offer,47.42,alanka273@okhdfcbank,test
CLM0017209,ACC014327,2026-06-20 16:58:24,cashback_offer,16.78,uahluwalia96@oksbi,train
CLM0017210,ACC014328,2026-11-03 08:40:23,reload_offer,70.0,maxchana714@oksbi,test
CLM0017211,ACC014329,2026-08-25 12:08:47,reload_offer,20.65,megha58369@ybl,train
CLM0017212,ACC014331,2026-06-09 14:05:06,signup_bonus,20.65,nitara41512@okaxis,train
CLM0017213,ACC014332,2026-10-09 05:51:23,cashback_offer,17.5,chandran60205@okicici,test
CLM0017214,ACC014332,2026-11-07 22:05:39,referral_bonus,26.95,chandran60205@okicici,test
CLM0017215,ACC014332,2026-10-11 20:06:45,referral_bonus,9.08,chandran60205@okicici,test
CLM0017216,ACC014333,2026-10-02 07:00:44,referral_bonus,79.1,sachiwadhwa41@ybl,test
CLM0017217,ACC014335,2026-12-16 12:28:21,referral_bonus,40.95,nathaniel71267@paytm,test
CLM0017218,ACC014336,2026-03-12 14:15:36,reload_offer,40.95,ekta741@okhdfcbank,train
CLM0017219,ACC014336,2026-01-19 06:53:56,reload_offer,21.68,ekta741@okhdfcbank,train
CLM0017220,ACC014339,2026-05-11 00:54:35,signup_bonus,26.95,rroy135@okaxis,train
CLM0017221,ACC014340,2026-04-30 13:45:57,reload_offer,15.57,urmibalakrishnan895@okhdfcbank,train
CLM0017222,ACC014340,2026-05-20 16:02:20,reload_offer,8.82,urmibalakrishnan895@okhdfcbank,train
CLM0017223,ACC014340,2026-04-17 01:58:19,signup_bonus,35.0,urmibalakrishnan895@okhdfcbank,train
CLM0017224,ACC014344,2026-10-04 18:43:02,signup_bonus,10.83,ekantikamunshi56@okhdfcbank,test
CLM0017225,ACC014344,2026-11-08 07:47:16,reload_offer,18.53,ekantikamunshi56@okhdfcbank,test
CLM0017226,ACC014344,2026-10-10 04:40:02,referral_bonus,13.65,ekantikamunshi56@okhdfcbank,test
CLM0017227,ACC014344,2026-11-21 15:08:02,cashback_offer,20.28,ekantikamunshi56@okhdfcbank,test
CLM0017228,ACC014345,2026-09-15 07:07:41,referral_bonus,79.1,eiravatisuri784@okaxis,train
CLM0017229,ACC014345,2026-08-09 14:06:30,cashback_offer,79.1,eiravatisuri784@okaxis,train
CLM0017230,ACC014347,2026-11-15 12:03:59,cashback_offer,117.25,xavier4346@ybl,test
CLM0017231,ACC014348,2026-11-24 13:04:40,cashback_offer,20.65,yashsura8@oksbi,test
CLM0017232,ACC014349,2026-04-06 07:57:19,signup_bonus,19.07,shanchristopher811@okhdfcbank,train
CLM0017233,ACC014349,2026-03-18 02:38:57,reload_offer,12.58,shanchristopher811@okhdfcbank,train
CLM0017234,ACC014350,2026-09-03 01:23:29,reload_offer,45.48,dyalbhavna909@okicici,train
CLM0017235,ACC014350,2026-07-13 22:23:23,reload_offer,22.4,dyalbhavna909@okicici,train
CLM0017236,ACC014351,2026-07-14 17:21:37,signup_bonus,15.4,lmemon388@okhdfcbank,train
CLM0017237,ACC014351,2026-07-04 16:30:35,signup_bonus,19.07,lmemon388@okhdfcbank,train
CLM0017238,ACC014351,2026-07-02 18:35:37,referral_bonus,66.5,lmemon388@okhdfcbank,train
CLM0017239,ACC014351,2026-07-16 20:23:05,cashback_offer,1.74,lmemon388@okhdfcbank,train
CLM0017240,ACC014351,2026-07-11 15:27:32,signup_bonus,37.78,lmemon388@okhdfcbank,train
CLM0017241,ACC014352,2026-06-08 09:54:45,signup_bonus,13.65,rachitaupadhyay812@okaxis,train
CLM0017242,ACC014353,2026-09-22 05:54:47,referral_bonus,51.1,rayaanbasu491@okaxis,train
CLM0017243,ACC014354,2026-03-20 17:06:30,cashback_offer,20.28,jmunshi677@okicici,train
CLM0017244,ACC014354,2026-03-19 02:04:25,signup_bonus,32.67,jmunshi677@okicici,train
CLM0017245,ACC014354,2026-03-11 14:09:48,reload_offer,98.0,jmunshi677@okicici,train
CLM0017246,ACC014355,2026-06-24 20:54:58,signup_bonus,140.0,walidhruv94@paytm,train
CLM0017247,ACC014355,2026-07-31 20:01:45,reload_offer,54.95,walidhruv94@paytm,train
CLM0017248,ACC014355,2026-08-10 01:28:50,cashback_offer,12.95,walidhruv94@paytm,train
CLM0017249,ACC014357,2026-06-25 14:38:46,referral_bonus,73.83,revasolanki476@okaxis,train
CLM0017250,ACC014358,2026-03-13 04:57:55,cashback_offer,16.65,karanmerchant856@okaxis,train
CLM0017251,ACC014359,2026-12-03 17:01:40,signup_bonus,12.58,csundaram821@okicici,test
CLM0017252,ACC014360,2026-07-27 05:52:38,signup_bonus,27.28,hemanidani48@oksbi,train
CLM0017253,ACC014360,2026-06-12 04:14:10,cashback_offer,40.95,hemanidani48@oksbi,train
CLM0017254,ACC014361,2026-05-30 06:38:50,cashback_offer,20.28,rushil53427@paytm,train
CLM0017255,ACC014362,2026-10-17 02:45:58,cashback_offer,12.93,bbhakta775@okicici,test
CLM0017256,ACC014366,2026-10-20 08:15:27,reload_offer,15.57,ativala250@oksbi,test
CLM0017257,ACC014367,2026-04-05 14:53:39,reload_offer,42.17,idikapandit127@okhdfcbank,train
CLM0017258,ACC014367,2026-04-07 15:49:31,reload_offer,20.65,idikapandit127@okhdfcbank,train
CLM0017259,ACC014367,2026-03-08 08:01:12,cashback_offer,14.0,idikapandit127@okhdfcbank,train
CLM0017260,ACC014367,2026-03-09 09:52:29,signup_bonus,17.5,idikapandit127@okhdfcbank,train
CLM0017261,ACC014367,2026-03-27 17:44:37,signup_bonus,79.1,idikapandit127@okhdfcbank,train
CLM0017262,ACC014368,2026-05-24 02:12:17,referral_bonus,20.83,sanghviadvaith825@okhdfcbank,train
CLM0017263,ACC014368,2026-05-22 17:43:29,reload_offer,11.9,sanghviadvaith825@okhdfcbank,train
CLM0017264,ACC014368,2026-04-22 09:08:17,signup_bonus,14.68,sanghviadvaith825@okhdfcbank,train
CLM0017265,ACC014369,2026-08-11 00:01:52,cashback_offer,30.45,abeerkamdar394@ybl,train
CLM0017266,ACC014369,2026-08-12 13:38:26,signup_bonus,17.5,abeerkamdar394@ybl,train
CLM0017267,ACC014370,2026-08-30 02:29:27,reload_offer,12.93,devibalveer172@okicici,train
CLM0017268,ACC014371,2026-04-10 02:35:51,cashback_offer,20.65,diyagala744@okhdfcbank,train
CLM0017269,ACC014373,2026-07-12 23:19:44,cashback_offer,20.65,xdalia899@oksbi,train
CLM0017270,ACC014374,2026-10-08 04:30:07,signup_bonus,20.65,arjun29246@paytm,test
CLM0017271,ACC014375,2026-11-28 06:22:16,cashback_offer,65.1,rachitbhatt756@okhdfcbank,test
CLM0017272,ACC014375,2026-12-23 00:16:33,reload_offer,17.15,rachitbhatt756@okhdfcbank,test
CLM0017273,ACC014376,2026-12-21 09:33:32,referral_bonus,32.88,cherianmeghana426@paytm,test
CLM0017274,ACC014377,2026-07-29 07:24:34,reload_offer,14.0,yadavibasak487@okaxis,train
CLM0017275,ACC014379,2026-05-02 14:42:54,referral_bonus,55.98,ekbal12194@okicici,train
CLM0017276,ACC014379,2026-05-06 03:01:24,referral_bonus,109.18,ekbal12194@okicici,train
CLM0017277,ACC014379,2026-03-24 16:16:24,signup_bonus,20.28,ekbal12194@okicici,train
CLM0017278,ACC014379,2026-05-15 11:31:40,cashback_offer,18.88,ekbal12194@okicici,train
CLM0017279,ACC014380,2026-11-15 03:36:24,signup_bonus,20.65,manyabose990@okaxis,test
CLM0017280,ACC014380,2026-10-24 20:08:33,reload_offer,40.95,manyabose990@okaxis,test
CLM0017281,ACC014383,2026-09-02 17:50:57,signup_bonus,8.75,brindagoel964@okicici,train
CLM0017282,ACC014384,2026-12-21 16:28:20,reload_offer,18.9,borapeter659@okaxis,test
CLM0017283,ACC014385,2026-01-20 23:29:21,signup_bonus,37.78,urviganguly384@ybl,train
CLM0017284,ACC014385,2026-01-19 22:11:09,reload_offer,17.13,urviganguly384@ybl,train
CLM0017285,ACC014386,2026-09-29 16:00:05,cashback_offer,73.83,vpatla266@oksbi,train
CLM0017286,ACC014387,2026-06-28 12:56:50,signup_bonus,17.15,singhalowen639@paytm,train
CLM0017287,ACC014389,2026-03-06 01:17:07,referral_bonus,16.43,pbanik89@okicici,train
CLM0017288,ACC014389,2026-03-26 00:26:20,signup_bonus,117.25,pbanik89@okicici,train
CLM0017289,ACC014390,2026-07-26 07:52:21,cashback_offer,55.98,oliverkala194@paytm,train
CLM0017290,ACC014391,2026-06-30 23:33:54,reload_offer,26.25,aashi41398@paytm,train
CLM0017291,ACC014391,2026-07-27 12:43:34,signup_bonus,18.88,aashi41398@paytm,train
CLM0017292,ACC014391,2026-07-10 13:02:51,signup_bonus,20.65,aashi41398@paytm,train
CLM0017293,ACC014391,2026-08-02 00:30:31,signup_bonus,9.56,aashi41398@paytm,train
CLM0017294,ACC014391,2026-08-16 13:26:17,signup_bonus,10.83,aashi41398@paytm,train
CLM0017295,ACC014391,2026-08-16 20:30:59,referral_bonus,13.65,aashi41398@paytm,train
CLM0017296,ACC014392,2026-08-19 04:48:01,reload_offer,20.28,vigmanbir566@okicici,train
CLM0017297,ACC014392,2026-09-08 04:58:18,cashback_offer,40.95,vigmanbir566@okicici,train
CLM0017298,ACC014392,2026-08-22 03:38:07,reload_offer,26.25,vigmanbir566@okicici,train
CLM0017299,ACC014393,2026-07-14 22:12:49,cashback_offer,32.2,bhavnadoctor284@oksbi,train
CLM0017300,ACC014393,2026-06-22 09:01:19,reload_offer,26.95,bhavnadoctor284@oksbi,train
CLM0017301,ACC014395,2026-03-01 23:31:48,signup_bonus,11.1,charvi99991@oksbi,train
CLM0017302,ACC014396,2026-05-28 13:41:54,reload_offer,10.83,erana910@okhdfcbank,train
CLM0017303,ACC014396,2026-05-14 18:17:04,reload_offer,38.13,erana910@okhdfcbank,train
CLM0017304,ACC014398,2026-05-14 08:57:57,referral_bonus,13.65,ckata722@oksbi,train
CLM0017305,ACC014399,2026-11-21 10:01:29,referral_bonus,23.8,valasamarth864@okhdfcbank,test
CLM0017306,ACC014400,2026-11-07 06:29:43,referral_bonus,40.95,wadhwaodika234@paytm,test
CLM0017307,ACC014401,2026-12-23 06:35:03,referral_bonus,61.25,gvohra918@ybl,test
CLM0017308,ACC014401,2026-12-22 22:54:50,signup_bonus,59.85,gvohra918@ybl,test
CLM0017309,ACC014404,2026-08-15 10:06:38,referral_bonus,79.1,jackpurohit175@okaxis,train
CLM0017310,ACC014404,2026-09-18 15:20:42,cashback_offer,40.95,jackpurohit175@okaxis,train
CLM0017311,ACC014404,2026-07-23 09:57:16,signup_bonus,155.75,jackpurohit175@okaxis,train
CLM0017312,ACC014406,2026-12-08 05:40:32,reload_offer,17.5,kallaturvi828@okicici,test
CLM0017313,ACC014408,2026-06-06 10:31:08,cashback_offer,79.1,mahikamannan687@oksbi,train
CLM0017314,ACC014408,2026-05-15 17:36:13,cashback_offer,37.97,mahikamannan687@oksbi,train
CLM0017315,ACC014409,2026-11-19 07:02:36,referral_bonus,13.65,hamsini77112@oksbi,test
CLM0017316,ACC014409,2026-11-15 21:12:07,referral_bonus,40.95,hamsini77112@oksbi,test
CLM0017317,ACC014410,2026-09-02 13:29:30,cashback_offer,13.65,advika31391@oksbi,train
CLM0017318,ACC014412,2026-07-25 13:03:44,signup_bonus,52.5,ranganathannathan513@oksbi,train
CLM0017319,ACC014413,2026-06-05 11:10:11,referral_bonus,20.28,omisha19278@paytm,train
CLM0017320,ACC014414,2026-11-17 00:52:26,cashback_offer,38.13,rdewan973@okhdfcbank,test
CLM0017321,ACC014414,2026-11-11 08:37:22,signup_bonus,51.1,rdewan973@okhdfcbank,test
CLM0017322,ACC014414,2026-10-04 18:22:59,signup_bonus,109.18,rdewan973@okhdfcbank,test
CLM0017323,ACC014415,2026-05-19 16:13:24,referral_bonus,20.63,msunder435@ybl,train
CLM0017324,ACC014415,2026-04-12 19:06:55,signup_bonus,16.78,msunder435@ybl,train
CLM0017325,ACC014418,2026-06-13 06:25:12,reload_offer,17.5,nimratbahl14@ybl,train
CLM0017326,ACC014418,2026-07-15 00:48:48,referral_bonus,23.78,nimratbahl14@ybl,train
CLM0017327,ACC014423,2026-12-19 18:32:49,reload_offer,299.58,somosha330@ybl,test
CLM0017328,ACC014424,2026-08-19 00:11:47,signup_bonus,117.25,wgoda547@paytm,train
CLM0017329,ACC014425,2026-05-22 15:26:13,signup_bonus,35.0,dominic79591@paytm,train
CLM0017330,ACC014426,2026-05-05 17:31:40,signup_bonus,1.73,samivarenya654@okicici,train
CLM0017331,ACC014428,2026-05-25 10:20:57,signup_bonus,37.78,gdayal228@oksbi,train
CLM0017332,ACC014429,2026-08-24 06:58:10,signup_bonus,30.78,senguptaupadhriti721@oksbi,train
CLM0017333,ACC014429,2026-07-28 14:19:41,signup_bonus,23.68,senguptaupadhriti721@oksbi,train
CLM0017334,ACC014430,2026-04-19 21:53:20,reload_offer,34.28,yashicasarin900@okhdfcbank,train
CLM0017335,ACC014433,2026-05-20 23:18:49,cashback_offer,16.78,magardalaja901@ybl,train
CLM0017336,ACC014436,2026-10-13 16:59:53,cashback_offer,73.48,mmadan544@oksbi,test
CLM0017337,ACC014437,2026-05-24 08:04:35,reload_offer,73.48,girishdalia559@paytm,train
CLM0017338,ACC014439,2026-05-22 19:41:43,signup_bonus,24.13,majumdarethan67@okhdfcbank,train
CLM0017339,ACC014439,2026-05-05 13:52:32,referral_bonus,12.9,majumdarethan67@okhdfcbank,train
CLM0017340,ACC014439,2026-05-20 19:44:23,referral_bonus,9.08,majumdarethan67@okhdfcbank,train
CLM0017341,ACC014439,2026-04-12 07:34:44,reload_offer,20.65,majumdarethan67@okhdfcbank,train
CLM0017342,ACC014439,2026-04-20 17:59:48,reload_offer,3.82,majumdarethan67@okhdfcbank,train
CLM0017343,ACC014442,2026-11-03 16:36:13,reload_offer,29.22,takyasti151@paytm,test
CLM0017344,ACC014443,2026-11-26 12:55:58,reload_offer,49.35,dashrudra249@okhdfcbank,test
CLM0017345,ACC014444,2026-08-31 15:56:26,referral_bonus,35.0,morarojasvi684@oksbi,train
CLM0017346,ACC014445,2026-12-23 04:29:50,reload_offer,151.48,sameshmanne220@ybl,test
CLM0017347,ACC014445,2026-11-25 12:37:12,reload_offer,20.65,sameshmanne220@ybl,test
CLM0017348,ACC014447,2026-05-16 10:54:00,reload_offer,165.74,sai91902@okicici,train
CLM0017349,ACC014448,2026-07-01 02:42:43,reload_offer,12.93,bkapur61@ybl,train
CLM0017350,ACC014449,2026-08-09 17:18:13,reload_offer,37.97,chakradharhayer867@okicici,train
CLM0017351,ACC014450,2026-06-13 11:56:11,signup_bonus,23.97,vasatika19548@oksbi,train
CLM0017352,ACC014451,2026-02-12 05:26:13,cashback_offer,20.28,rkaur953@okicici,train
CLM0017353,ACC014451,2026-01-20 20:50:32,signup_bonus,20.65,rkaur953@okicici,train
CLM0017354,ACC014452,2026-03-24 06:56:17,cashback_offer,184.45,victormisra599@okicici,train
CLM0017355,ACC014452,2026-02-05 20:16:07,referral_bonus,35.0,victormisra599@okicici,train
CLM0017356,ACC014453,2026-03-30 19:52:37,referral_bonus,29.03,ishaan72796@ybl,train
CLM0017357,ACC014453,2026-04-12 05:20:07,referral_bonus,73.48,ishaan72796@ybl,train
CLM0017358,ACC014453,2026-04-03 17:40:44,cashback_offer,3.01,ishaan72796@ybl,train
CLM0017359,ACC014453,2026-02-28 09:33:03,reload_offer,79.1,ishaan72796@ybl,train
CLM0017360,ACC014453,2026-02-27 08:59:58,signup_bonus,73.48,ishaan72796@ybl,train
CLM0017361,ACC014454,2026-02-22 21:42:35,cashback_offer,11.9,sarnalipika57@oksbi,train
CLM0017362,ACC014455,2026-08-15 04:44:02,signup_bonus,20.65,baljiwanmital102@paytm,train
CLM0017363,ACC014456,2026-12-07 14:05:49,referral_bonus,10.61,sshenoy833@oksbi,test
CLM0017364,ACC014457,2026-07-19 02:07:56,referral_bonus,20.65,bpathak805@oksbi,train
CLM0017365,ACC014457,2026-07-20 18:41:45,signup_bonus,13.65,bpathak805@oksbi,train
CLM0017366,ACC014459,2026-04-23 22:05:34,signup_bonus,43.75,dayita61935@ybl,train
CLM0017367,ACC014460,2026-03-17 12:45:32,cashback_offer,11.9,vasudhavenkataraman666@okaxis,train
CLM0017368,ACC014460,2026-03-15 22:24:57,signup_bonus,24.13,vasudhavenkataraman666@okaxis,train
CLM0017369,ACC014460,2026-03-08 00:13:10,cashback_offer,14.35,vasudhavenkataraman666@okaxis,train
CLM0017370,ACC014461,2026-04-03 21:41:05,reload_offer,20.28,qghosh523@oksbi,train
CLM0017371,ACC014461,2026-05-16 22:47:17,signup_bonus,20.65,qghosh523@oksbi,train
CLM0017372,ACC014461,2026-05-01 19:56:26,referral_bonus,140.0,qghosh523@oksbi,train
CLM0017373,ACC014461,2026-04-29 00:27:11,cashback_offer,20.65,qghosh523@oksbi,train
CLM0017374,ACC014461,2026-05-02 22:50:53,signup_bonus,56.33,qghosh523@oksbi,train
CLM0017375,ACC014466,2026-07-11 22:36:26,signup_bonus,5.67,shauryadass558@okicici,train
CLM0017376,ACC014468,2026-02-08 13:27:18,cashback_offer,17.15,xiti91635@okicici,train
CLM0017377,ACC014468,2026-02-25 05:41:04,referral_bonus,10.15,xiti91635@okicici,train
CLM0017378,ACC014468,2026-02-24 03:23:38,signup_bonus,110.25,xiti91635@okicici,train
CLM0017379,ACC014469,2026-05-16 02:06:57,reload_offer,17.5,uppalwakeeta133@okaxis,train
CLM0017380,ACC014469,2026-05-17 13:12:25,signup_bonus,117.25,uppalwakeeta133@okaxis,train
CLM0017381,ACC014470,2026-12-20 00:31:21,signup_bonus,32.2,qbala140@okicici,test
CLM0017382,ACC014472,2026-07-28 09:43:40,signup_bonus,40.95,chatresh8364@okicici,train
CLM0017383,ACC014473,2026-06-10 22:45:26,cashback_offer,179.18,wgarg581@paytm,train
CLM0017384,ACC014474,2026-05-24 20:30:05,reload_offer,175.0,solankiamara416@okicici,train
CLM0017385,ACC014474,2026-05-19 07:35:21,cashback_offer,40.95,solankiamara416@okicici,train
CLM0017386,ACC014475,2026-04-13 17:30:23,reload_offer,10.15,oprabhakar508@okaxis,train
CLM0017387,ACC014475,2026-04-13 02:38:47,reload_offer,31.13,oprabhakar508@okaxis,train
CLM0017388,ACC014477,2026-04-16 10:52:32,reload_offer,17.5,omannan60@okicici,train
CLM0017389,ACC014478,2026-06-06 09:17:33,referral_bonus,70.0,baliupasna193@ybl,train
CLM0017390,ACC014480,2026-07-20 22:45:24,cashback_offer,17.5,viswanathanvinaya627@paytm,train
CLM0017391,ACC014482,2026-06-20 12:36:35,referral_bonus,40.95,puriekiya788@okaxis,train
CLM0017392,ACC014484,2026-11-10 04:42:02,cashback_offer,20.65,balayonveer919@okhdfcbank,test
CLM0017393,ACC014484,2026-11-17 04:20:02,cashback_offer,297.83,balayonveer919@okhdfcbank,test
CLM0017394,ACC014484,2026-12-18 02:53:10,cashback_offer,36.56,balayonveer919@okhdfcbank,test
CLM0017395,ACC014484,2026-12-15 22:28:41,reload_offer,35.0,balayonveer919@okhdfcbank,test
CLM0017396,ACC014485,2026-10-20 15:08:18,referral_bonus,10.83,hsangha367@oksbi,test
CLM0017397,ACC014486,2026-03-14 19:48:36,signup_bonus,20.65,gauri02332@oksbi,train
CLM0017398,ACC014486,2026-02-18 23:46:54,signup_bonus,9.08,gauri02332@oksbi,train
CLM0017399,ACC014486,2026-03-08 09:11:29,reload_offer,35.0,gauri02332@oksbi,train
CLM0017400,ACC014487,2026-05-24 23:44:05,signup_bonus,7.33,aarnavganesh515@ybl,train
CLM0017401,ACC014487,2026-05-20 23:16:22,referral_bonus,35.0,aarnavganesh515@ybl,train
CLM0017402,ACC014487,2026-05-30 09:16:50,referral_bonus,5.72,aarnavganesh515@ybl,train
CLM0017403,ACC014488,2026-03-17 20:46:12,reload_offer,19.06,lohitchakraborty821@okaxis,train
CLM0017404,ACC014488,2026-02-27 07:55:18,signup_bonus,26.25,lohitchakraborty821@okaxis,train
CLM0017405,ACC014490,2026-10-25 03:48:08,reload_offer,17.15,nandayahvi120@paytm,test
CLM0017406,ACC014490,2026-09-28 21:50:50,reload_offer,22.65,nandayahvi120@paytm,train
CLM0017407,ACC014490,2026-10-06 18:26:19,cashback_offer,20.28,nandayahvi120@paytm,test
CLM0017408,ACC014492,2026-07-11 23:49:50,signup_bonus,20.28,alka06544@okaxis,train
CLM0017409,ACC014492,2026-05-18 21:59:11,signup_bonus,82.93,alka06544@okaxis,train
CLM0017410,ACC014493,2026-10-29 10:12:42,reload_offer,40.95,fdada603@okhdfcbank,test
CLM0017411,ACC014493,2026-12-09 11:34:00,signup_bonus,17.13,fdada603@okhdfcbank,test
CLM0017412,ACC014493,2026-10-31 09:11:54,cashback_offer,20.65,fdada603@okhdfcbank,test
CLM0017413,ACC014494,2026-07-11 03:40:43,reload_offer,6.24,zansisarraf980@paytm,train
CLM0017414,ACC014496,2026-03-10 14:57:47,referral_bonus,19.93,onveer45619@oksbi,train
CLM0017415,ACC014496,2026-02-03 12:41:06,reload_offer,12.58,onveer45619@oksbi,train
CLM0017416,ACC014496,2026-02-21 10:03:34,referral_bonus,11.18,onveer45619@oksbi,train
CLM0017417,ACC014497,2026-09-13 15:35:19,referral_bonus,49.35,korpalguneet810@okaxis,train
CLM0017418,ACC014497,2026-08-31 11:43:38,referral_bonus,20.65,korpalguneet810@okaxis,train
CLM0017419,ACC014499,2026-06-13 12:43:14,cashback_offer,9.08,iragrover2@okicici,train
CLM0017420,ACC014499,2026-07-05 21:36:10,cashback_offer,49.7,iragrover2@okicici,train
CLM0017421,ACC014499,2026-05-22 00:26:43,cashback_offer,20.65,iragrover2@okicici,train
CLM0017422,ACC014500,2026-05-03 00:38:51,reload_offer,132.3,ramachandranbarkha744@oksbi,train
CLM0017423,ACC014500,2026-05-08 20:46:40,reload_offer,18.88,ramachandranbarkha744@oksbi,train
CLM0017424,ACC014501,2026-03-02 21:35:28,reload_offer,161.52,barkhasuresh189@oksbi,train
CLM0017425,ACC014503,2026-04-20 19:32:33,referral_bonus,8.75,qkarpe996@okaxis,train
CLM0017426,ACC014504,2026-01-18 11:22:53,cashback_offer,87.5,knarula965@okhdfcbank,train
CLM0017427,ACC014504,2026-02-27 21:34:52,reload_offer,30.27,knarula965@okhdfcbank,train
CLM0017428,ACC014506,2026-03-04 06:04:51,referral_bonus,26.25,urmi04659@ybl,train
CLM0017429,ACC014506,2026-03-02 18:52:13,cashback_offer,17.5,urmi04659@ybl,train
CLM0017430,ACC014506,2026-02-13 04:42:01,reload_offer,49.35,urmi04659@ybl,train
CLM0017431,ACC014506,2026-01-24 16:19:03,referral_bonus,17.15,urmi04659@ybl,train
CLM0017432,ACC014508,2026-09-07 09:33:34,reload_offer,30.45,hemabhandari116@paytm,train
CLM0017433,ACC014512,2026-08-07 08:06:52,signup_bonus,17.15,anushabava894@ybl,train
CLM0017434,ACC014512,2026-08-25 18:42:26,reload_offer,17.15,anushabava894@ybl,train
CLM0017435,ACC014514,2026-09-27 02:50:17,cashback_offer,27.28,sainigauri123@okhdfcbank,train
CLM0017436,ACC014516,2026-11-14 03:46:22,referral_bonus,12.05,rakshakapoor141@okhdfcbank,test
CLM0017437,ACC014520,2026-07-09 07:40:10,reload_offer,37.78,gaurav60393@ybl,train
CLM0017438,ACC014521,2026-12-17 19:22:47,cashback_offer,35.0,prasadreva582@okaxis,test
CLM0017439,ACC014521,2026-12-15 19:20:51,cashback_offer,10.83,prasadreva582@okaxis,test
CLM0017440,ACC014524,2026-06-17 15:25:57,signup_bonus,9.98,sarthakswamy302@oksbi,train
CLM0017441,ACC014525,2026-12-11 10:02:12,referral_bonus,52.5,imaran12661@ybl,test
CLM0017442,ACC014527,2026-11-24 10:14:06,signup_bonus,20.65,samesh60364@oksbi,test
CLM0017443,ACC014527,2026-10-25 12:43:40,reload_offer,7.14,samesh60364@oksbi,test
CLM0017444,ACC014531,2026-04-24 05:55:09,reload_offer,20.65,bkibe247@okhdfcbank,train
CLM0017445,ACC014532,2026-08-23 02:17:22,referral_bonus,35.0,birtanay866@oksbi,train
CLM0017446,ACC014532,2026-10-06 23:05:26,cashback_offer,20.65,birtanay866@oksbi,test
CLM0017447,ACC014533,2026-06-26 13:54:03,reload_offer,37.78,megha07525@okaxis,train
CLM0017448,ACC014534,2026-03-07 15:25:46,reload_offer,17.15,ydugar890@ybl,train
CLM0017449,ACC014534,2026-02-08 10:12:19,reload_offer,172.2,ydugar890@ybl,train
CLM0017450,ACC014535,2026-08-23 19:52:17,reload_offer,245.92,kritika54271@okaxis,train
CLM0017451,ACC014535,2026-09-02 04:56:21,signup_bonus,37.78,kritika54271@okaxis,train
CLM0017452,ACC014535,2026-08-04 12:42:11,signup_bonus,42.17,kritika54271@okaxis,train
CLM0017453,ACC014536,2026-03-02 00:27:52,reload_offer,3.5,hmander302@paytm,train
CLM0017454,ACC014536,2026-04-14 01:01:06,reload_offer,10.15,hmander302@paytm,train
CLM0017455,ACC014537,2026-07-01 00:04:36,reload_offer,5.06,chaitanyatella309@okaxis,train
CLM0017456,ACC014537,2026-07-27 08:13:28,cashback_offer,79.1,chaitanyatella309@okaxis,train
CLM0017457,ACC014538,2026-11-24 05:49:12,signup_bonus,70.0,duaekiya722@okaxis,test
