upi_id,linked_account_count,linked_accounts,total_claim_count,total_payout_amount
watika25948@okhdfcbank,1,ACC015801,0,0.0
jatindutta139@paytm,1,ACC015802,2,31.02
vorapriya272@oksbi,1,ACC015803,3,157.31
kmallick46@paytm,1,ACC015804,0,0.0
teerth67559@paytm,1,ACC015805,0,0.0
divyadas608@okhdfcbank,1,ACC015806,1,12.58
vasatikamohan498@paytm,1,ACC015807,3,89.91
rchaudhary148@okhdfcbank,1,ACC015808,2,142.76
yashodachahal510@paytm,1,ACC015809,1,20.65
kalitadevansh941@okhdfcbank,1,ACC015810,0,0.0
agarg149@okaxis,1,ACC015811,0,0.0
jackpau340@ybl,1,ACC015812,0,0.0
chandmanya599@oksbi,1,ACC015813,0,0.0
chaudhrymaanav610@oksbi,1,ACC015814,0,0.0
chatreshbedi88@okhdfcbank,1,ACC015815,1,18.95
ekalinga26802@oksbi,1,ACC015816,1,37.45
ndoshi955@okicici,1,ACC015817,3,118.58
munikai184@okaxis,1,ACC015818,2,61.23
yagnesh01316@okicici,1,ACC015819,3,235.1
osha12862@paytm,1,ACC015820,0,0.0
jeremiah67796@okaxis,1,ACC015821,0,0.0
qvaidya554@paytm,1,ACC015822,2,38.15
faqid92315@okicici,1,ACC015823,0,0.0
sodhiyash243@ybl,1,ACC015824,1,54.24
yagneshvenkataraman872@ybl,1,ACC015825,1,79.1
danielvora406@okaxis,1,ACC015826,0,0.0
mannpranav792@paytm,1,ACC015827,3,41.1
nagiaditya542@oksbi,1,ACC015828,0,0.0
vedhikadhillon171@paytm,1,ACC015829,1,109.53
baradkamala986@paytm,1,ACC015830,2,52.15
ode461@paytm,1,ACC015831,0,0.0
anmol78703@ybl,1,ACC015832,1,9.08
maanav46524@okhdfcbank,1,ACC015833,2,150.83
hchatterjee761@okhdfcbank,1,ACC015834,0,0.0
raygaurika792@oksbi,1,ACC015835,2,148.38
chakradevlall299@oksbi,1,ACC015836,1,243.23
xvarkey579@oksbi,1,ACC015837,2,37.8
cmanda506@okaxis,1,ACC015838,2,67.9
reyansh04761@okhdfcbank,1,ACC015839,5,265.19
chamandube503@okicici,1,ACC015840,0,0.0
choudhryriya165@okaxis,1,ACC015841,2,27.28
ndash70@paytm,1,ACC015842,1,15.75
zayyansrinivas840@ybl,1,ACC015843,1,5.97
waidagoswami272@okicici,1,ACC015844,2,503.09
sachisavant270@paytm,1,ACC015845,1,11.9
dmittal376@paytm,1,ACC015846,1,3.28
lohitchaudhuri400@ybl,1,ACC015847,1,19.77
ladli34592@oksbi,1,ACC015848,0,0.0
farhanpradhan790@okicici,1,ACC015849,2,71.75
naveen14425@okaxis,1,ACC015850,0,0.0
omishagoswami146@ybl,1,ACC015851,1,37.78
abhimanyu85914@oksbi,1,ACC015852,0,0.0
rgoel127@oksbi,1,ACC015853,0,0.0
ekaja86979@paytm,1,ACC015854,1,12.25
meera78206@okicici,1,ACC015855,2,34.52
mkashyap127@okicici,1,ACC015856,3,51.76
danielvyas135@oksbi,1,ACC015857,1,24.74
odika04941@okaxis,1,ACC015858,2,58.41
edhitha72491@oksbi,1,ACC015859,2,91.0
chhabraubika114@paytm,1,ACC015860,2,40.22
fshetty1@ybl,1,ACC015861,3,140.33
vigjeet849@okhdfcbank,1,ACC015862,5,141.36
nadigchaitaly323@oksbi,1,ACC015863,3,97.08
anirudh77318@okicici,1,ACC015864,3,68.82
indiradesai892@okaxis,1,ACC015865,2,58.1
jsinha234@okicici,1,ACC015866,1,122.5
pkata254@oksbi,1,ACC015867,2,64.03
tsinghal863@okhdfcbank,1,ACC015868,4,148.01
waliupma655@okhdfcbank,1,ACC015869,1,28.0
advik38866@paytm,1,ACC015870,0,0.0
anthony73587@oksbi,1,ACC015871,1,1.81
utkarsh76272@oksbi,1,ACC015872,1,55.98
pbora1@okhdfcbank,1,ACC015873,0,0.0
aachal80943@ybl,1,ACC015874,2,130.18
dakshesh4837@okhdfcbank,1,ACC015875,2,47.6
jsha488@okaxis,1,ACC015876,0,0.0
ekansh54173@okhdfcbank,1,ACC015877,2,37.78
zsarma482@paytm,1,ACC015878,0,0.0
daminiseth817@oksbi,1,ACC015879,0,0.0
suraisha342@okaxis,1,ACC015880,0,0.0
shroffraghav109@okhdfcbank,1,ACC015881,0,0.0
shivani09951@paytm,1,ACC015882,1,35.0
khalsapavani475@okaxis,1,ACC015883,1,77.35
dkadakia350@paytm,1,ACC015884,1,12.58
pradhantarak856@ybl,1,ACC015885,1,13.65
mukherjeevrishti980@paytm,1,ACC015886,2,44.06
wbarad468@okaxis,1,ACC015887,2,55.28
janaki15522@ybl,1,ACC015888,1,7.35
ekantavarty96@ybl,1,ACC015889,1,79.1
anyagarde634@oksbi,1,ACC015890,2,48.61
usingh315@paytm,1,ACC015891,1,20.65
ati08512@oksbi,1,ACC015892,2,76.28
fariq54117@okhdfcbank,1,ACC015893,0,0.0
daniyashodhara964@okhdfcbank,1,ACC015894,0,0.0
rehaan11167@oksbi,1,ACC015895,2,166.07
idin624@ybl,1,ACC015896,3,316.49
mannyasti138@ybl,1,ACC015897,0,0.0
upma94921@paytm,1,ACC015898,3,48.34
rakshamagar712@paytm,1,ACC015899,1,40.95
mohammedbalay408@paytm,1,ACC015900,0,0.0
wkata96@paytm,1,ACC015901,2,43.03
naveen11304@okhdfcbank,1,ACC015902,3,107.07
radha2096@okhdfcbank,1,ACC015903,2,55.91
loyalnimrat816@okaxis,1,ACC015904,1,9.08
krishnamannan742@oksbi,1,ACC015905,0,0.0
isaactara314@okaxis,1,ACC015906,1,20.65
upasnapillay461@paytm,1,ACC015907,1,17.5
madangaurangi582@okicici,1,ACC015908,2,28.17
ekalingasharaf521@paytm,1,ACC015909,0,0.0
kashyapabhimanyu572@okicici,1,ACC015910,2,64.4
karan1733@okicici,1,ACC015911,2,30.43
wbrar498@paytm,1,ACC015912,5,301.46
kamala22338@paytm,1,ACC015913,0,0.0
ishwarpradhan860@okaxis,1,ACC015914,0,0.0
zprakash315@oksbi,1,ACC015915,3,75.85
mganesan772@ybl,1,ACC015916,0,0.0
indrajit54499@okaxis,1,ACC015917,4,488.6
rajanjason877@ybl,1,ACC015918,1,34.98
pallasamesh89@paytm,1,ACC015919,1,483.16
dubeyyamini257@okicici,1,ACC015920,0,0.0
bakhshikarpe781@oksbi,1,ACC015921,3,76.28
ljoshi342@okicici,1,ACC015922,3,380.43
laban13296@okhdfcbank,1,ACC015923,0,0.0
bobalharinakshi844@okhdfcbank,1,ACC015924,2,38.61
xgala416@oksbi,1,ACC015925,2,46.18
sureshdaniel403@okicici,1,ACC015926,1,40.95
cmohanty280@ybl,1,ACC015927,1,17.15
jack56882@okaxis,1,ACC015928,3,66.46
ramanadvika605@okicici,1,ACC015929,1,9.34
miteshbobal457@okicici,1,ACC015930,1,37.78
chaudryjagat447@okicici,1,ACC015931,3,141.36
trivediqushi158@paytm,1,ACC015932,0,0.0
chandani21217@paytm,1,ACC015933,0,0.0
igoda711@oksbi,1,ACC015934,0,0.0
wpalla878@okaxis,1,ACC015935,2,543.86
kapurrachit649@okicici,1,ACC015936,3,27.61
gsama163@okhdfcbank,1,ACC015937,0,0.0
ubhatti434@okicici,1,ACC015938,0,0.0
bsaxena179@paytm,1,ACC015939,0,0.0
aryachawla720@paytm,1,ACC015940,0,0.0
ochowdhury999@ybl,1,ACC015941,1,10.15
psunder612@okicici,1,ACC015942,0,0.0
hamsini35630@oksbi,1,ACC015943,1,39.55
paijack472@ybl,1,ACC015944,1,16.78
mprasad86@okhdfcbank,1,ACC015945,1,20.65
chaitanyaramaswamy530@okicici,1,ACC015946,0,0.0
tellazayyan133@ybl,1,ACC015947,3,159.19
lukekapoor788@oksbi,1,ACC015948,1,79.1
bnaik374@okaxis,1,ACC015949,0,0.0
madhav16147@ybl,1,ACC015950,0,0.0
thakkarkevin106@ybl,1,ACC015951,1,12.58
shravya77627@ybl,1,ACC015952,0,0.0
tsinghal142@oksbi,1,ACC015953,0,0.0
pkara944@okicici,1,ACC015954,0,0.0
vasudha72890@okhdfcbank,1,ACC015955,1,37.78
kibetarak959@okaxis,1,ACC015956,2,62.28
janaki694@paytm,1,ACC015957,3,149.43
udin756@ybl,1,ACC015958,1,117.25
anjalidate554@oksbi,1,ACC015959,1,52.5
urvi82688@oksbi,1,ACC015960,0,0.0
kritikachander568@okicici,1,ACC015961,3,62.65
sharafjagvi182@okhdfcbank,1,ACC015962,0,0.0
vsagar210@okhdfcbank,1,ACC015963,0,0.0
sethvincent732@paytm,1,ACC015964,2,44.24
udarshhora564@ybl,1,ACC015965,0,0.0
qcontractor143@okicici,1,ACC015966,4,710.61
kulkarniurvashi646@ybl,1,ACC015967,1,36.39
elata909@okhdfcbank,1,ACC015968,0,0.0
balaynitara302@okicici,1,ACC015969,0,0.0
rajaayush432@okicici,1,ACC015970,0,0.0
jhalakmishra500@okhdfcbank,1,ACC015971,1,73.83
bandiadvika872@oksbi,1,ACC015972,3,107.8
unnati56259@paytm,1,ACC015973,0,0.0
yatanthakur251@okicici,1,ACC015974,1,20.28
jtalwar738@paytm,1,ACC015975,1,23.78
revapadmanabhan795@ybl,1,ACC015976,5,88.78
faraj14714@okaxis,1,ACC015977,1,32.2
tanveer27562@okaxis,1,ACC015978,2,71.92
luke66631@oksbi,1,ACC015979,0,0.0
odass225@okicici,1,ACC015980,0,0.0
kabirbhatia480@paytm,1,ACC015981,2,53.88
zansichaudhari333@okicici,1,ACC015982,0,0.0
atharvmurthy175@paytm,1,ACC015983,3,76.61
kashish25297@ybl,1,ACC015984,0,0.0
tanveer36879@okicici,1,ACC015985,5,74.47
hemalbatra247@paytm,1,ACC015986,0,0.0
raonandini622@ybl,1,ACC015987,1,98.0
bguha35@paytm,1,ACC015988,0,0.0
anmol65507@okaxis,1,ACC015989,1,40.95
ochad765@ybl,1,ACC015990,0,0.0
savantjoshua871@oksbi,1,ACC015991,1,10.13
tristansamra622@okaxis,1,ACC015992,0,0.0
dugalyashoda753@okicici,1,ACC015993,2,58.78
sacharbhanumati895@okicici,1,ACC015994,0,0.0
timothy42439@oksbi,1,ACC015995,0,0.0
chahaldayamai649@okaxis,1,ACC015996,2,85.93
zbuch297@ybl,1,ACC015997,2,299.21
balanvedika584@oksbi,1,ACC015998,3,178.11
chaudryvansha545@okhdfcbank,1,ACC015999,0,0.0
jasmitluthra765@ybl,1,ACC016000,1,17.5
xsaxena801@ybl,1,ACC016001,1,17.89
ozavedika570@okaxis,1,ACC016002,0,0.0
chasmumswaminathan833@okhdfcbank,1,ACC016003,3,101.48
kiaantailor57@okicici,1,ACC016004,1,18.88
aiyengar177@ybl,1,ACC016005,3,66.52
manthan68256@oksbi,1,ACC016006,1,15.05
anamika6735@okaxis,1,ACC016007,2,27.65
misrachavvi626@okaxis,1,ACC016008,3,93.43
pjohal902@okaxis,1,ACC016009,0,0.0
mchaudhuri858@okaxis,1,ACC016010,1,17.15
fbora431@okicici,1,ACC016011,0,0.0
henry76456@okaxis,1,ACC016012,1,17.13
aroraekani757@okicici,1,ACC016013,1,9.3
jgala590@okhdfcbank,1,ACC016014,0,0.0
yahvimohan219@okaxis,1,ACC016015,3,103.3
ebrahmbhatt541@okicici,1,ACC016016,0,0.0
balayunni844@oksbi,1,ACC016017,1,11.18
miteshtrivedi405@ybl,1,ACC016018,2,54.98
ksathe869@oksbi,1,ACC016019,3,72.43
pahal10164@oksbi,1,ACC016020,2,108.83
ldey994@ybl,1,ACC016021,0,0.0
mgandhi823@ybl,1,ACC016022,3,61.21
ucchal12295@okicici,1,ACC016023,3,89.21
bhanumatisoni918@okaxis,1,ACC016024,4,73.07
goyaljai195@okicici,1,ACC016025,3,90.59
vrittibhardwaj233@ybl,1,ACC016026,0,0.0
pdada471@paytm,1,ACC016027,0,0.0
kmaster411@okicici,1,ACC016028,0,0.0
dbuch424@ybl,1,ACC016029,0,0.0
zsuri305@paytm,1,ACC016030,0,0.0
bailviraj309@oksbi,1,ACC016031,2,170.08
waliayoshita811@paytm,1,ACC016032,1,20.65
imaranperi689@okhdfcbank,1,ACC016033,2,24.45
yutikachad201@paytm,1,ACC016034,0,0.0
nikita90449@oksbi,1,ACC016035,1,26.25
rajatanazareth200@okaxis,1,ACC016036,4,159.91
janyamittal554@ybl,1,ACC016037,0,0.0
cnatt735@okicici,1,ACC016038,2,120.01
jprabhu164@ybl,1,ACC016039,0,0.0
yogiharita324@ybl,1,ACC016040,1,84.68
ojas88400@okaxis,1,ACC016041,1,25.53
kadakianaksh925@okicici,1,ACC016042,1,5.71
tgokhale145@paytm,1,ACC016043,0,0.0
natarajanyuvraj650@okhdfcbank,1,ACC016044,1,37.3
lmody485@okicici,1,ACC016045,3,67.66
gmangal108@okaxis,1,ACC016046,3,352.8
elijah60381@oksbi,1,ACC016047,4,60.05
ishanibassi175@okaxis,1,ACC016048,0,0.0
jalsaanand446@okaxis,1,ACC016049,0,0.0
hamsinipillay608@paytm,1,ACC016050,1,20.63
tbera724@okaxis,1,ACC016051,1,155.75
warinderraju73@paytm,1,ACC016052,1,26.25
gautami91805@okaxis,1,ACC016053,1,4.02
bhandariharini325@okhdfcbank,1,ACC016054,2,222.79
ekapad60488@paytm,1,ACC016055,4,124.82
chaitalysarna175@paytm,1,ACC016056,2,129.13
maya71454@ybl,1,ACC016057,1,12.58
vaidyaarin856@okhdfcbank,1,ACC016058,1,15.75
dassradha41@okaxis,1,ACC016059,0,0.0
xaviershroff893@okicici,1,ACC016060,2,210.33
theodoreshan817@okicici,1,ACC016061,0,0.0
ladli71736@okaxis,1,ACC016062,3,133.6
rajeshridua660@paytm,1,ACC016063,2,47.93
maanassundaram153@oksbi,1,ACC016064,2,52.83
waliafrado400@paytm,1,ACC016065,0,0.0
avyas962@paytm,1,ACC016066,1,16.78
nidrasur771@okaxis,1,ACC016067,1,38.13
xcheema660@paytm,1,ACC016068,2,148.03
zghosh587@ybl,1,ACC016069,2,77.81
brinda36340@paytm,1,ACC016070,1,30.45
devanabhiram986@oksbi,1,ACC016071,2,63.43
ekantika51501@oksbi,1,ACC016072,1,16.78
geetika97330@ybl,1,ACC016073,0,0.0
chatura00769@paytm,1,ACC016074,1,13.65
matthewdivan406@ybl,1,ACC016075,3,110.91
anamikawali931@ybl,1,ACC016076,2,36.03
dhillonmekhala850@oksbi,1,ACC016077,1,17.15
kamya0924@okhdfcbank,1,ACC016078,0,0.0
menonzarna677@oksbi,1,ACC016079,2,37.43
nagarajanchandresh958@paytm,1,ACC016080,2,28.0
ikshita63690@okicici,1,ACC016081,2,49.7
ypillai209@ybl,1,ACC016082,1,20.65
adhingra754@okicici,1,ACC016083,0,0.0
ekansh97560@oksbi,1,ACC016084,1,5.92
banjeet39834@oksbi,1,ACC016085,2,34.63
lakshvyas776@okicici,1,ACC016086,0,0.0
xaggarwal440@okhdfcbank,1,ACC016087,1,11.9
daniel28476@okaxis,1,ACC016088,2,23.08
yastidhar729@ybl,1,ACC016089,2,48.05
uvora554@okicici,1,ACC016090,1,17.5
tristan17387@paytm,1,ACC016091,3,119.31
chandresh49307@okicici,1,ACC016092,2,972.64
etasavant88@okaxis,1,ACC016093,2,45.13
rachitabath141@okaxis,1,ACC016094,3,56.11
irya8932@ybl,1,ACC016095,1,193.9
narainanamika418@okicici,1,ACC016096,1,37.78
issacgarima105@okicici,1,ACC016097,0,0.0
binajani247@oksbi,1,ACC016098,0,0.0
falgunidara602@okicici,1,ACC016099,2,134.4
maxnadkarni144@oksbi,1,ACC016100,2,48.61
upkaarchaudhry251@okicici,1,ACC016101,0,0.0
vyasanvi580@okicici,1,ACC016102,2,71.75
kgoel165@okaxis,1,ACC016103,2,21.49
xkulkarni1@okicici,1,ACC016104,2,41.23
aadi01665@okicici,1,ACC016105,3,63.0
sanedarsh415@okaxis,1,ACC016106,1,10.5
indali14698@okhdfcbank,1,ACC016107,1,20.65
lila28267@okaxis,1,ACC016108,0,0.0
mananswamy223@okhdfcbank,1,ACC016109,0,0.0
ebrahmbhatt149@okhdfcbank,1,ACC016110,1,96.25
jsastry664@okicici,1,ACC016111,2,25.35
luthrachatresh918@ybl,1,ACC016112,2,149.78
rattichanakya961@paytm,1,ACC016113,0,0.0
zchaudhary962@okhdfcbank,1,ACC016114,2,34.28
balveerwali728@ybl,1,ACC016115,2,581.0
amara77413@oksbi,1,ACC016116,0,0.0
hmistry723@okicici,1,ACC016117,3,91.15
badalaradhana172@okaxis,1,ACC016118,0,0.0
kapadiapushti361@ybl,1,ACC016119,1,79.1
sridharshivani930@oksbi,1,ACC016120,0,0.0
qarin33972@okhdfcbank,1,ACC016121,1,9.08
jatin13249@okhdfcbank,1,ACC016122,1,19.07
onkaranand88@okaxis,1,ACC016123,1,37.78
william09279@okicici,1,ACC016124,3,75.25
kavyasani795@paytm,1,ACC016125,1,37.78
jpalla909@ybl,1,ACC016126,2,20.93
deviakshay303@okicici,1,ACC016127,1,8.75
waglejagat786@ybl,1,ACC016128,0,0.0
jagdishkhalsa432@okaxis,1,ACC016129,1,11.9
mahajanupasna682@okaxis,1,ACC016130,1,16.78
baraladvika219@okicici,1,ACC016131,1,3.01
krish0392@okhdfcbank,1,ACC016132,0,0.0
nnagi526@paytm,1,ACC016133,3,111.83
benjamin80256@okicici,1,ACC016134,0,0.0
triveniswamy581@ybl,1,ACC016135,1,165.18
varshaom648@oksbi,1,ACC016136,0,0.0
yug54286@okaxis,1,ACC016137,0,0.0
rachit7028@ybl,1,ACC016138,0,0.0
vedikadate685@okhdfcbank,1,ACC016139,3,207.25
nraghavan53@okicici,1,ACC016140,1,35.0
iyengardominic716@okaxis,1,ACC016141,1,20.28
veda87984@oksbi,1,ACC016142,1,26.95
upadhriti49940@okaxis,1,ACC016143,1,20.65
nathankanda536@okaxis,1,ACC016144,1,27.64
rajawidisha178@ybl,1,ACC016145,3,196.07
ishadhar569@ybl,1,ACC016146,1,35.0
cdhar702@okhdfcbank,1,ACC016147,4,124.89
amolsachdev455@paytm,1,ACC016148,0,0.0
tkibe595@okaxis,1,ACC016149,3,536.55
anirudh13403@oksbi,1,ACC016150,0,0.0
praneel39325@okaxis,1,ACC016151,1,18.76
wardanagarajan801@okhdfcbank,1,ACC016152,2,90.98
abhimanyu21343@paytm,1,ACC016153,1,17.5
mgoda148@oksbi,1,ACC016154,2,182.7
xaviersen383@okaxis,1,ACC016155,0,0.0
farisseth706@okicici,1,ACC016156,0,0.0
faris20253@ybl,1,ACC016157,0,0.0
goyalluke823@oksbi,1,ACC016158,1,55.98
yashawini31862@paytm,1,ACC016159,3,35.5
daksh206@ybl,1,ACC016160,3,93.62
ranganathanriya224@okaxis,1,ACC016161,1,20.65
nroy229@oksbi,1,ACC016162,0,0.0
hemanghayer987@oksbi,1,ACC016163,2,51.94
udyati76392@okicici,1,ACC016164,0,0.0
dashunni64@okicici,1,ACC016165,3,143.78
rkurian492@ybl,1,ACC016166,0,0.0
libni10664@okhdfcbank,1,ACC016167,1,12.58
vincent38396@paytm,1,ACC016168,1,109.18
karpeadvay447@okhdfcbank,1,ACC016169,0,0.0
duttayashvi712@ybl,1,ACC016170,1,3.8
psodhi325@okicici,1,ACC016171,2,33.42
mgoda820@okaxis,1,ACC016172,0,0.0
ntata80@ybl,1,ACC016173,1,87.5
oakosha361@oksbi,1,ACC016174,1,35.0
parsarushil650@okaxis,1,ACC016175,2,46.2
anay52114@paytm,1,ACC016176,2,13.65
chanchal81767@ybl,1,ACC016177,2,185.15
nakul2443@paytm,1,ACC016178,1,232.4
qravel878@oksbi,1,ACC016179,3,231.31
lvasa970@ybl,1,ACC016180,1,20.65
mangatrishi323@ybl,1,ACC016181,0,0.0
divanorinder114@oksbi,1,ACC016182,2,54.25
wazirbose646@okaxis,1,ACC016183,3,334.68
nikitabandi987@ybl,1,ACC016184,2,62.1
bobaldayita496@paytm,1,ACC016185,1,20.65
samawidisha87@oksbi,1,ACC016186,0,0.0
ryan0939@paytm,1,ACC016187,0,0.0
vrindaviswanathan102@okicici,1,ACC016188,0,0.0
rajagopalanyatin843@okaxis,1,ACC016189,1,42.17
ekanshbath82@okhdfcbank,1,ACC016190,0,0.0
chanderchaman173@ybl,1,ACC016191,1,49.0
aurorarobert36@paytm,1,ACC016192,1,126.68
frederickchada838@okhdfcbank,1,ACC016193,2,332.3
raagini56692@ybl,1,ACC016194,2,93.08
somtriya92@okaxis,1,ACC016195,2,20.65
boraeiravati28@paytm,1,ACC016196,2,14.39
surianvi210@ybl,1,ACC016197,1,23.78
zansi63411@ybl,1,ACC016198,2,33.6
kallarohan265@paytm,1,ACC016199,3,203.66
udarshbhatnagar211@oksbi,1,ACC016200,3,87.83
deunnati438@oksbi,1,ACC016201,0,0.0
ogour906@oksbi,1,ACC016202,2,37.8
rchakrabarti300@ybl,1,ACC016203,0,0.0
hsaxena846@paytm,1,ACC016204,0,0.0
gandhiarunima438@okaxis,1,ACC016205,1,35.0
hsandal390@ybl,1,ACC016206,3,142.41
yahvi4183@okaxis,1,ACC016207,1,87.5
solankizashil260@oksbi,1,ACC016208,1,40.95
somrishi480@paytm,1,ACC016209,2,214.18
diyacontractor127@okaxis,1,ACC016210,4,177.78
obaria232@paytm,1,ACC016211,2,31.3
nakshramakrishnan721@oksbi,1,ACC016212,3,61.25
lipika36434@okaxis,1,ACC016213,3,83.63
jhadipta405@oksbi,1,ACC016214,1,8.38
abhimanyu90649@paytm,1,ACC016215,2,122.11
fiyazbora21@ybl,1,ACC016216,0,0.0
gdhar356@paytm,1,ACC016217,1,283.15
vritti93672@okicici,1,ACC016218,0,0.0
hbarman814@oksbi,1,ACC016219,1,30.45
yauvanibanik604@oksbi,1,ACC016220,2,108.15
biswasekaraj506@okaxis,1,ACC016221,0,0.0
goza364@okicici,1,ACC016222,0,0.0
patrick72714@oksbi,1,ACC016223,4,109.65
advikasachdev241@okhdfcbank,1,ACC016224,0,0.0
abdulyogi790@ybl,1,ACC016225,2,45.81
vdutta376@okhdfcbank,1,ACC016226,0,0.0
vjaggi384@okhdfcbank,1,ACC016227,0,0.0
issacqarin435@okhdfcbank,1,ACC016228,1,26.25
golaekaja348@ybl,1,ACC016229,1,52.5
abhimanyu37958@paytm,1,ACC016230,0,0.0
dakshavirk365@okicici,1,ACC016231,1,10.83
nborra565@paytm,1,ACC016232,1,37.78
ekanshhayre839@okaxis,1,ACC016233,1,20.28
borrarachita696@okicici,1,ACC016234,2,136.21
zashilbaral285@okaxis,1,ACC016235,0,0.0
raugunbir362@okicici,1,ACC016236,0,0.0
owalia300@oksbi,1,ACC016237,0,0.0
mannegopal975@okicici,1,ACC016238,1,20.65
vihaanrajagopal260@ybl,1,ACC016239,1,11.79
bshetty874@okicici,1,ACC016240,1,40.95
gautami5421@okicici,1,ACC016241,0,0.0
vincenttalwar232@oksbi,1,ACC016242,2,141.9
dinethan897@ybl,1,ACC016243,1,8.37
avi14711@ybl,1,ACC016244,2,64.73
david47426@okhdfcbank,1,ACC016245,0,0.0
aditya05279@okaxis,1,ACC016246,0,0.0
wdesai555@ybl,1,ACC016247,1,19.77
ryanbaral970@okicici,1,ACC016248,1,111.12
sanghagauri66@okhdfcbank,1,ACC016249,0,0.0
qprabhakar607@ybl,1,ACC016250,1,24.32
samarth07847@ybl,1,ACC016251,0,0.0
bassiprisha705@paytm,1,ACC016252,2,92.73
hegdeisaiah824@oksbi,1,ACC016253,0,0.0
faraj54710@okicici,1,ACC016254,0,0.0
raaginisethi90@paytm,1,ACC016255,1,73.48
kabir90573@oksbi,1,ACC016256,4,205.34
gautam99428@paytm,1,ACC016257,0,0.0
balakrishnaneesha895@okaxis,1,ACC016258,0,0.0
pallavi72689@okaxis,1,ACC016259,1,11.9
dmukherjee28@paytm,1,ACC016260,0,0.0
devchoudhury457@okhdfcbank,1,ACC016261,1,74.55
gandhinitesh492@okaxis,1,ACC016262,2,61.58
wmurthy692@ybl,1,ACC016263,3,55.19
maanavguha550@okicici,1,ACC016264,1,22.03
saumyawali544@okhdfcbank,1,ACC016265,2,5.28
dhingraganga920@okaxis,1,ACC016266,0,0.0
jalsa78606@oksbi,1,ACC016267,3,56.69
charnicholas975@okhdfcbank,1,ACC016268,1,17.5
aarini20662@okicici,1,ACC016269,0,0.0
deeparaval892@okicici,1,ACC016270,0,0.0
nimrat26103@okhdfcbank,1,ACC016271,1,7.33
ojasvibiswas907@okaxis,1,ACC016272,0,0.0
lbir588@paytm,1,ACC016273,2,114.1
gaurav04573@paytm,1,ACC016274,2,426.61
chandani09836@oksbi,1,ACC016275,0,0.0
mallfiyaz799@okaxis,1,ACC016276,1,257.95
advikkohli81@paytm,1,ACC016277,0,0.0
yasti64627@oksbi,1,ACC016278,1,36.75
ayush43771@okhdfcbank,1,ACC016279,1,117.25
tsengupta954@paytm,1,ACC016280,1,311.72
arorazilmil619@ybl,1,ACC016281,1,40.95
krishna63476@oksbi,1,ACC016282,0,0.0
fkurian161@okhdfcbank,1,ACC016283,0,0.0
aashiloyal931@okicici,1,ACC016284,2,42.31
lopashukla590@ybl,1,ACC016285,2,58.43
hritik21524@ybl,1,ACC016286,1,15.57
anirudh11891@okaxis,1,ACC016287,1,30.78
chandavinaya911@oksbi,1,ACC016288,1,8.75
zansi45161@oksbi,1,ACC016289,3,96.42
savantbalvan159@okhdfcbank,1,ACC016290,1,37.78
devansh56905@okicici,1,ACC016291,1,10.83
siyasengupta368@okhdfcbank,1,ACC016292,3,56.31
neha20187@paytm,1,ACC016293,0,0.0
petersharma664@ybl,1,ACC016294,0,0.0
luke60506@okicici,1,ACC016295,1,55.98
yuvraj06430@oksbi,1,ACC016296,2,134.05
gparsa126@oksbi,1,ACC016297,0,0.0
xmemon400@okaxis,1,ACC016298,1,26.95
tsinha169@paytm,1,ACC016299,1,35.0
grewalzaid813@paytm,1,ACC016300,0,0.0
faraj5460@ybl,1,ACC016301,0,0.0
dalalzaid633@okhdfcbank,1,ACC016302,4,142.1
zilmilrau955@oksbi,1,ACC016303,0,0.0
devansh09693@okaxis,1,ACC016304,1,70.0
narulaharish552@oksbi,1,ACC016305,0,0.0
jairajdevi141@okaxis,1,ACC016306,1,36.39
jagvinaik147@okicici,1,ACC016307,1,17.5
amolsinghal137@oksbi,1,ACC016308,3,90.98
baradpatrick44@okicici,1,ACC016309,0,0.0
ekbal21644@okhdfcbank,1,ACC016310,0,0.0
jonathan13843@ybl,1,ACC016311,0,0.0
laladvaith938@oksbi,1,ACC016312,2,217.5
dalbirchoudhry819@paytm,1,ACC016313,1,117.25
tankakshay642@okicici,1,ACC016314,0,0.0
ekta21683@okicici,1,ACC016315,0,0.0
gangaramesh200@paytm,1,ACC016316,3,90.72
warjasdeshmukh649@ybl,1,ACC016317,1,39.55
victor54724@ybl,1,ACC016318,4,246.75
hraja919@oksbi,1,ACC016319,6,224.48
ykoshy180@okicici,1,ACC016320,3,67.14
nadkarnihiral930@ybl,1,ACC016321,1,18.53
kallafalguni169@paytm,1,ACC016322,0,0.0
pushti3675@okaxis,1,ACC016323,1,37.78
pranit36177@okaxis,1,ACC016324,0,0.0
nehabalakrishnan48@okhdfcbank,1,ACC016325,1,14.0
sachi5059@okhdfcbank,1,ACC016326,1,17.5
imaster745@okaxis,1,ACC016327,3,96.23
aviagate590@oksbi,1,ACC016328,1,21.0
mprashad62@oksbi,1,ACC016329,2,50.75
krishanarula712@okaxis,1,ACC016330,1,33.95
suhanichaudhuri253@okicici,1,ACC016331,1,33.95
hritik14279@ybl,1,ACC016332,1,40.95
anamikasankaran924@okicici,1,ACC016333,1,17.5
mohiniraju734@ybl,1,ACC016334,2,30.43
hemang45691@okhdfcbank,1,ACC016335,2,46.7
wdora30@okhdfcbank,1,ACC016336,0,0.0
lchauhan50@okhdfcbank,1,ACC016337,2,117.6
dev85917@okicici,1,ACC016338,0,0.0
